territory,year,population_total,company_total,company_individual,company_society,company_density,company_nr_cae_a,company_nr_cae_b,company_nr_cae_c,company_nr_cae_d,company_nr_cae_e,company_nr_cae_f,company_nr_cae_g,company_nr_cae_h,company_nr_cae_i,company_nr_cae_j,company_nr_cae_l,company_nr_cae_m,company_nr_cae_n,company_nr_cae_p,company_nr_cae_q,company_nr_cae_r,company_nr_cae_s,company_nr_employee_[<10],company_nr_employee_[10-19],company_nr_employee_[20-49],company_nr_employee_[50-249],company_nr_employee_[>249],company_employee_nr_cae_a,company_employee_nr_cae_b,company_employee_nr_cae_c,company_employee_nr_cae_d,company_employee_nr_cae_e,company_employee_nr_cae_f,company_employee_nr_cae_g,company_employee_nr_cae_h,company_employee_nr_cae_i,company_employee_nr_cae_j,company_employee_nr_cae_l,company_employee_nr_cae_m,company_employee_nr_cae_n,company_employee_nr_cae_p,company_employee_nr_cae_q,company_employee_nr_cae_r,company_employee_nr_cae_s,company_employee_nr_total,company_gva_cae_a,company_gva_cae_b,company_gva_cae_c,company_gva_cae_d,company_gva_cae_e,company_gva_cae_f,company_gva_cae_g,company_gva_cae_h,company_gva_cae_i,company_gva_cae_j,company_gva_cae_l,company_gva_cae_m,company_gva_cae_n,company_gva_cae_p,company_gva_cae_q,company_gva_cae_r,company_gva_cae_s,company_gva_total,company_births_af,company_births_ice,company_births_s,company_births_total
Arruda dos Vinhos,2024,15537,1363.8411533758126,829.6324901847203,534.2086631910922,27.2,79.80948703095835,0.0,72.0859882860269,5.148999163287636,7.079873849520499,105.55448284739653,226.55596318465598,66.93698912273926,59.21349037780781,33.46849456136963,75.30411276308168,131.94310355924566,219.47608933513547,71.44236339061595,95.90010941623221,45.69736757417777,68.22423891356117,1305.2712878934155,27.032245607260087,23.814121130205315,6.436248954109544,1.287249790821909,0.0,0.0,0.0,5.148999163287636,76.59136255390358,352.06281778979206,710.5618845336937,840.5741134067065,234.9230868249984,55.995365900753036,91.39473514835554,247.15195983780652,353.350067580614,72.72961318143786,202.74184205445064,60.50074016862972,74.01686297225976,4023.942846109287,0.0,0.0,0.0,3.218124477054772,5002.896312029349,11404.389521786703,17855.4418484907,28557.636609384048,4326.446546952436,848.297612151638,2927.2060243290207,7054.128853704061,6672.459290725365,516.1871661195855,3534.144300701551,509.7509171654759,538.070412563558,111131.49256613245,3.218124477054772,21.239621548561498,163.48072343438244,187.93846945999871
Aveiro,2016,79391,1186.7843962161958,774.2691237041983,412.5152725119976,47.7,50.13162701061833,0.5038354473428979,74.06381075940598,5.920066506279049,0.8817120328500712,68.5216208386341,222.69526772556083,12.218009598065272,81.49538360771372,25.69560781448779,30.733962287916768,158.96008363668426,190.19788137194394,84.51839629177111,92.57976344925747,32.875262939124084,54.79210489854014,1137.9123578239348,26.703278709173585,14.485269111108313,6.0460253681147735,1.637465203864418,70.0331271806628,0.0,958.4209797080274,12.847803907243895,0.0,174.20110591880692,676.7769646433475,76.83490571979192,298.1446259651598,185.15952689851494,49.37587383960398,321.4470154047688,384.17452859895957,134.27214671688228,187.55274527339373,49.75375042511116,92.32784572558603,3705.3318386215064,472.5976496076382,0.0,36009.24538045874,3536.5469637616357,0.0,2377.2215994256276,13780.781196861106,2617.1732312226827,3993.021879054301,7239.485584008263,1352.672217253845,5169.855525185474,2678.1373203511735,489.3501782317895,3856.35651396254,392.9916489274603,728.672015719666,86807.19477018806,5.920066506279049,20.657253341058812,156.31494753813405,182.8922673854719
Aveiro,2017,79720,1228.9262418464625,804.0642247867536,424.86201705970893,49.6,51.17912694430507,0.7526342197691921,73.25639739086803,5.895634721525338,0.7526342197691921,69.99498243853486,222.40341194179626,12.543903662819869,89.06171600602107,27.345709984947312,33.49222277972905,167.33567486201704,197.56648268941294,88.81083793276467,97.34069242348218,33.993978926241844,57.2002007024586,1177.370797792273,29.979929754139487,13.923733065730055,6.021073758153537,1.630707476166583,72.37832413447065,1.1289513296537883,973.4069242348219,13.045659809332664,32.99046663321626,181.7611640742599,684.2699448068239,61.33968891118916,326.5178123432012,190.4164576016056,55.19317611640742,348.34420471650776,412.4435524335173,137.10486703462118,200.5770195684897,49.92473657802308,95.33366783743101,3836.176618163572,459.2323130958354,8.906171600602107,37358.881083793276,3251.8815855494227,2076.392373306573,3047.6668339187154,14572.252885097841,2747.114902157551,4928.2488710486705,9707.47616658304,1330.6573005519317,5721.023582538885,2839.187155042649,535.7501254390367,3903.9136979427994,501.1289513296538,701.0787757150025,93690.79277471149,5.5193176116407425,16.18163572503763,161.69091821374812,183.3918715504265
Aveiro,2018,80227,1246.2138681491267,808.7052987148965,437.50856943423037,50.6,50.980343275954475,0.6232315803906415,75.03708227903324,6.356962119984543,0.9971705286250264,72.17021700923628,216.2613583955526,12.215338975656573,92.36292021389308,29.41653059443828,40.13611377715731,166.4028319643013,204.66925100028666,87.12777493861168,98.96917496603388,35.39955376618844,57.088012763782764,1192.989891183766,29.042591646203896,15.45614319368791,6.980193700375185,1.7450484250937963,72.29486332531442,1.1218168447031547,1028.955339224949,14.085033716828498,35.52420008226657,199.9326909893178,680.070300522268,55.84154960300148,349.88220923130615,191.95532676031758,63.69426751592356,367.208047166166,438.6303862789335,136.11377715731612,209.90439627556808,53.84720854575143,95.47907811584628,3994.5404913557777,567.5146771037182,10.594936866640905,42226.05855883929,3320.577860321338,2135.191394418338,3795.4803245790067,15382.477220885736,2091.0665985266805,5446.545427349894,9351.714510077654,1504.730327695165,7260.89720418313,3050.843232328268,512.5456517132636,4093.5096663218114,556.4211549727647,808.3313597666621,102114.50010594937,5.85837685567203,15.580789509766038,165.03172248744187,186.47088885287994
Aveiro,2019,81048,1261.9682163656107,806.4356924291778,455.53252393643277,51.8,47.502714440825194,0.6169183693613661,70.82222880268483,6.292567367485935,0.9870693909781859,73.66005330174713,219.25278847102953,14.929424538545062,94.5118941861613,32.696673576152406,45.528575658868824,166.07442503207977,202.3492251505281,87.84917579705855,101.91491461849769,38.2489389004047,58.73062876320206,1206.56894679696,30.10561642483467,15.916493929523247,7.64978778008094,1.7273714342118254,68.7247063468562,1.1104530648504591,1061.7165136709111,13.572204125950055,35.16434705359787,215.42789458098906,701.8063369854901,57.6201756983516,357.0723521863587,211.72638436482086,72.54960023689667,387.0545849373211,408.0298094956076,134.2414371730333,224.06475175204818,52.438061395716126,98.95370644556313,4101.273319514362,573.9808508538151,3.4547428684236507,39890.80544862304,3098.040667258909,1993.8801697759354,5062.308755305498,15840.242819070183,1496.3971967229297,5887.868917184879,11267.026946994374,1877.159214292765,7797.2312703583075,3430.4362846708127,611.7362550587306,4489.068206494917,668.7395123877209,809.1501332543679,104797.28062382787,3.4547428684236507,13.818971473694603,167.67841279241932,184.9521271345376
Aveiro,2020,81446,1259.2392505463743,796.3558676914765,462.8833828548977,51.9,44.814969427596196,0.8594651671045845,65.31935269994842,6.630159860521081,1.10502664342018,73.91400437099428,218.3041524445645,19.276575890774254,97.24234462097586,34.869729636814576,49.72619895390811,166.7362424182894,194.2391277656361,85.45539375782727,102.89025857623456,36.83422144733934,61.022026864425506,1204.9701642806276,29.344596419713675,15.715934484198119,7.366844289467868,1.841711072366967,61.2675883407411,1.841711072366967,1013.432212754463,13.505881197357757,35.11529111313017,226.77602337745253,696.6579083073447,56.97026250521818,351.5212533457751,209.83228151167643,81.64919087493554,386.1454215062741,639.9332072784421,130.88426687621245,233.52896397613142,54.02352478943103,98.96127495518502,4292.046263782137,525.7471207916901,9.699678314466025,37053.87618790364,1732.1906539302113,2056.3318026667976,4740.073177319941,15462.637821378581,1244.1372197529652,3160.0078579672418,13193.772560960635,2046.0182206615425,7618.7903641676685,6995.309775802371,584.6818751074331,3987.672813888957,421.7518355720354,724.6519166073226,101557.59644426982,2.0872725486825625,12.891977506568768,140.95228740515188,155.9315374604032
Aveiro,2021,81956,1302.8942359314754,831.5437551857093,471.350480745766,54.0,41.48567524037288,0.8541168431841475,66.1330470008297,5.978817902289033,1.0981502269510468,76.99253257845673,213.28517741226997,26.599638830592024,94.31890282590658,37.82517448386939,56.12767826638684,173.5077358582654,211.3329103421348,86.9979013128996,108.22880570061983,38.92332471082044,63.204646395626916,1249.4509248865243,28.42988920884377,15.984186636731904,6.83293474547318,2.1963004539020936,58.81204548782273,1.0981502269510468,1077.5294060227438,12.689735955878763,34.8967738786666,233.78398164868952,692.6887598223436,62.10649616867587,339.45043681975693,215.11542779052172,87.24193469666649,389.8433305676216,1056.1764849431402,132.87617746107665,242.69120015618134,54.175411196251645,96.63721997169212,4787.8129728146805,730.3919176143296,1.0981502269510468,46602.32319781346,1957.6358045780662,2197.154570745278,6760.212797110644,17500.36605007565,1584.3867441065936,4386.256039826248,15029.77207281956,2990.385084679584,8417.19947288789,13272.487676314118,791.5222802479378,5381.058128752013,545.5366294109034,751.9888720777002,128899.77548928693,3.41646737273659,16.35023671238225,173.14168578261504,192.9083898677339
Aveiro,2022,83196,1380.35482475119,901.4856483484783,478.8691764027117,58.1,40.02596278667244,0.8413866051252464,66.46954180489448,9.976441175056493,0.9615846915717102,79.09034088177317,208.90427424395406,35.09784124236742,94.83629020625992,41.10774556469061,58.89706235876725,178.6143564594452,244.60310591855378,90.86975335352662,115.87095533439108,44.23289581229867,69.95528631184192,1323.8617241213522,31.25150247608058,15.986345497379682,7.211885186787827,2.0433674695898842,57.454685321409684,0.9615846915717102,1047.1657291215924,16.707534016058464,35.458435501706816,250.73320832732344,687.6532525602192,70.31588057118131,372.3736718111448,221.0442809750469,98.20183662676091,408.91389009086976,1154.0218279724988,139.79037453723737,253.85835857493151,62.14241069282178,100.96639261502958,4977.763354007405,809.5341122169335,0.0,53557.74316072888,1715.8276840232704,2441.343333814126,6988.316745997404,19573.897783547287,1769.916822924179,6942.401076974855,16213.88047502284,2940.886581085629,9850.233184287707,15942.953988172509,911.9428818693207,5518.774941102938,914.5872397711429,802.2020289436992,146894.56223856917,3.125150247608058,20.67407086879177,208.54367998461467,232.3429011010145
Aveiro,2023,84919,1415.3487440973163,932.5357105005947,482.8130335967216,60.8,37.9184870288157,0.7065556589220316,66.06295410920995,7.772112248142348,0.8243149354090369,79.60527090521556,201.25060351629202,45.45508072398403,97.85795876070138,43.09989519424393,61.352583049729745,184.88206408459828,259.5414453773596,92.91206914824716,114.93305385131714,45.69059927695805,75.48369622817037,1357.0579022362488,32.73707886338747,16.015261602232716,7.418834418681333,2.1196669767660947,55.34685994889248,0.7065556589220316,1048.057560734347,14.366631731414643,34.974505116640564,264.72285354278785,662.9847266218397,89.61480940661102,399.9105029498699,234.4587194856275,98.68227369611041,412.7462640869535,1175.3553386167996,144.49063224955546,248.0010362816331,68.65365819192408,106.45438594425276,5059.527314264182,841.2722712231657,-1.0598334883830474,54517.12808676504,1951.3889706661644,2622.1458095361463,7536.946972997798,20353.042310908044,1999.7880333023236,8176.615362875211,18569.695827788837,3429.0323720251067,10292.63180207021,16995.372060434063,1061.2465997008915,5608.638820523087,1064.3083408895536,912.1633556683429,155930.59268243858,3.6505375710971633,19.548039896842877,219.26777281880382,242.46635028674385
Aveiro,2024,87096,1450.8128961146322,963.075227335354,487.737668779278,64.0,37.54477817580601,0.5740791770000918,67.5117112152108,5.8556076054009365,0.6888950124001102,83.24148066501331,201.50179112703225,52.58565261320842,93.91935335721503,46.270781666207405,61.082024432809774,187.49425920823,271.8838982272435,91.73785248461468,117.80104712041884,47.76338752640764,83.35629650041334,1390.6493983650225,33.87067144300542,17.566822816202812,6.774134288601084,1.9518692018003123,55.22641682740883,0.5740791770000918,1036.786993662166,14.007531918802242,34.444750620005514,278.5432166804446,659.5021585377056,108.73059612381739,414.02590245246625,258.7948929916414,101.03793515201616,387.15899696886197,1188.6883438963903,141.2234775420226,250.29852117204004,71.64508128961147,116.65288876641867,5117.341783778818,882.5893267199413,1.3777900248002204,55281.29879673004,3194.520988334711,2973.615321025076,8368.007715624139,20795.903370992928,2452.6958758151923,8887.893818315422,15120.67144300542,4091.2326628088545,10230.894644989437,18101.634977496095,1075.250298521172,5961.812253145954,1247.8184991273997,1103.3801781941766,159770.25351336456,4.018554239000643,19.289060347203087,222.05382566363554,245.36144024983926
Avis,2016,4085,1040.3916768665852,729.498164014688,310.8935128518972,0.7,391.67686658506733,0.0,46.51162790697675,0.0,2.4479804161566707,46.51162790697675,166.46266829865363,26.92778457772338,93.0232558139535,2.4479804161566707,9.791921664626683,51.40758873929009,83.23133414932681,26.92778457772338,31.82374541003672,31.82374541003672,29.37576499388005,1003.6719706242351,26.92778457772338,4.8959608323133414,4.8959608323133414,0.0,707.4663402692779,0.0,746.6340269277846,0.0,0.0,73.43941248470013,342.7172582619339,0.0,212.97429620563037,0.0,9.791921664626683,78.33537331701346,93.0232558139535,26.92778457772338,66.09547123623011,36.719706242350064,36.719706242350064,2908.200734394125,8776.009791921666,0.0,14051.40758873929,0.0,0.0,1461.4443084455324,8739.290085679315,0.0,3206.854345165239,0.0,-577.7233782129744,1845.7772337821298,494.49204406364754,164.01468788249696,832.3133414932681,132.19094247246022,288.8616891064872,61341.49326805386,41.615667074663406,4.8959608323133414,63.64749082007344,110.15911872705018
Avis,2017,3998,1073.0365182591297,745.3726863431716,327.663831915958,0.7,397.69884942471236,0.0,47.52376188094047,0.0,2.5012506253126565,52.526263131565784,165.08254127063532,22.511255627813906,105.05252626313157,2.5012506253126565,10.005002501250626,60.030015007503756,77.53876938469234,30.015007503751878,35.01750875437719,32.51625812906453,32.51625812906453,1018.0090045022512,47.52376188094047,2.5012506253126565,5.002501250625313,0.0,880.4402201100551,0.0,700.3501750875438,0.0,0.0,0.0,362.6813406703352,60.030015007503756,260.13006503251626,0.0,12.506253126563282,100.05002501250625,85.04252126063032,30.015007503751878,95.04752376188094,65.03251625812906,40.020010005002504,3191.5957978989495,11390.695347673838,0.0,14347.173586793397,0.0,0.0,0.0,8296.64832416208,1980.9904952476238,4129.564782391196,0.0,122.56128064032016,2321.160580290145,447.7238619309655,185.09254627313658,1205.6028014007004,760.3801900950475,332.6663331665833,61303.151575787895,22.511255627813906,12.506253126563282,62.53126563281641,97.5487743871936
Avis,2018,3920,1142.857142857143,785.7142857142857,357.1428571428571,0.7,400.51020408163265,0.0,48.46938775510204,0.0,2.5510204081632653,58.6734693877551,178.57142857142856,30.612244897959183,122.44897959183673,7.653061224489796,10.204081632653061,53.57142857142857,71.42857142857143,38.265306122448976,43.36734693877551,35.714285714285715,40.816326530612244,1102.0408163265306,33.16326530612245,2.5510204081632653,2.5510204081632653,2.5510204081632653,803.5714285714286,0.0,844.3877551020407,0.0,0.0,109.6938775510204,359.6938775510204,63.77551020408163,0.0,7.653061224489796,10.204081632653061,84.18367346938776,76.53061224489795,38.265306122448976,117.3469387755102,43.36734693877551,48.46938775510204,3283.1632653061224,9012.755102040815,0.0,20403.061224489797,0.0,0.0,2170.918367346939,9561.224489795917,1951.5306122448978,0.0,94.38775510204081,346.9387755102041,2872.4489795918366,306.1224489795918,232.14285714285714,2459.1836734693875,293.3673469387755,275.51020408163265,67563.77551020408,35.714285714285715,12.755102040816325,119.89795918367346,168.3673469387755
Avis,2019,3858,1122.3431829963713,754.2768273716953,368.066355624676,0.7,399.17055469155,0.0,57.024364955935724,0.0,2.5920165889061693,54.432348367029554,158.11301192327633,31.10419906687403,121.82477967858995,5.1840331778123385,7.776049766718508,51.840331778123385,77.76049766718508,36.28823224468637,41.47226542249871,38.88024883359254,38.88024883359254,1080.8709175738725,33.6962156557802,2.5920165889061693,2.5920165889061693,2.5920165889061693,775.0129600829446,0.0,930.5339554173147,0.0,0.0,108.86469673405911,344.7382063245205,64.80041472265422,264.38569206842925,0.0,10.368066355624677,90.72058061171592,82.94453084499742,36.28823224468637,108.86469673405911,46.65629860031105,41.47226542249871,3330.7413167444274,6897.356143079316,0.0,21236.391912908242,0.0,0.0,2089.1653706583725,8574.390876101608,2143.597719025402,4888.543286677035,0.0,552.099533437014,2669.777086573354,373.2503888024884,220.32141005702437,1801.4515292897875,313.6340072576465,308.44997407983413,67322.44686365993,23.328149300155523,7.776049766718508,44.06428201140488,75.1684810782789
Avis,2020,3827,1110.5304415991639,715.9655082309904,394.5649333681735,0.7,378.8868565455971,0.0,54.87326887901751,0.0,2.6130128037627385,60.09929448654299,162.00679383328978,33.9691664489156,120.19858897308598,5.226025607525477,13.065064018813693,52.26025607525477,78.39038411288216,36.58217925267834,36.58217925267834,39.19519205644108,36.58217925267834,1076.5612751502483,26.130128037627387,2.6130128037627385,2.6130128037627385,2.6130128037627385,681.9963417820748,0.0,953.7496733733996,0.0,0.0,109.74653775803502,308.3355108440031,70.55134570159395,300.49647243271494,0.0,13.065064018813693,67.9383328978312,86.22942252417037,36.58217925267834,88.84243532793312,49.64724327149203,41.808204860203816,3234.9098510582703,8011.497256336556,0.0,25429.84060621897,0.0,0.0,3059.8379932061666,4021.4267049908544,2341.2594721714136,5077.083877711001,0.0,-689.835380193363,1068.72223673896,436.37313822837734,206.42801149725634,1444.9960804807945,334.4656388816305,274.36634439508754,64703.42304677293,15.67807682257643,5.226025607525477,60.09929448654299,81.00339691664489
Avis,2021,3825,1137.2549019607843,745.0980392156863,392.156862745098,0.7,386.9281045751634,0.0,54.90196078431372,0.0,2.6143790849673203,62.745098039215684,154.2483660130719,31.372549019607842,117.6470588235294,5.228758169934641,10.457516339869281,52.287581699346404,83.66013071895425,47.05882352941176,47.05882352941176,41.830065359477125,39.21568627450981,1103.2679738562092,26.143790849673202,2.6143790849673203,2.6143790849673203,2.6143790849673203,766.0130718954248,0.0,907.1895424836601,0.0,0.0,112.41830065359477,235.2941176470588,67.97385620915033,266.6666666666667,0.0,10.457516339869281,75.81699346405229,91.50326797385621,47.05882352941176,91.50326797385621,54.90196078431372,44.44444444444444,3189.5424836601305,8538.562091503269,0.0,28065.359477124184,0.0,0.0,1754.248366013072,2768.627450980392,2026.1437908496732,3945.098039215686,0.0,-648.3660130718954,1014.3790849673203,329.4117647058823,303.26797385620915,1997.3856209150326,400.0,232.6797385620915,62684.967320261436,20.915032679738562,10.457516339869281,70.58823529411765,101.96078431372548
Avis,2022,3805,1187.910643889619,754.2706964520368,433.6399474375821,0.7,407.35873850197106,0.0,52.562417871222074,0.0,2.628120893561104,60.446780551905384,162.94349540078844,28.90932982917214,123.52168199737187,5.256241787122208,18.396846254927727,60.446780551905384,84.09986859395532,47.30617608409987,49.93429697766097,47.30617608409987,36.793692509855454,1151.1169513797633,28.90932982917214,2.628120893561104,2.628120893561104,2.628120893561104,772.6675427069645,0.0,862.023653088042,0.0,0.0,94.61235216819973,223.39027595269383,70.9592641261498,299.6057818659658,0.0,18.396846254927727,84.09986859395532,91.98423127463863,47.30617608409987,94.61235216819973,63.07490144546649,42.04993429697766,3198.4231274638632,9818.659658344284,0.0,27561.103810775294,0.0,0.0,1111.6951379763468,2241.7871222076215,2241.7871222076215,5663.600525624179,0.0,207.6215505913272,1269.3823915900132,441.5243101182654,257.55584756898816,2528.252299605782,583.442838370565,283.8370565045992,72930.35479632064,26.281208935611037,5.256241787122208,78.84362680683311,110.38107752956635
Avis,2023,3793,1228.5789612443975,788.2942262061692,440.2847350382283,0.8,403.37463749011334,0.0,50.09227524387028,0.0,2.6364355391510674,60.63801740047455,160.82256788821513,31.63722646981281,134.45821249670445,7.909306617453202,15.818613234906405,76.45663063538096,113.36672818349591,31.63722646981281,50.09227524387028,47.45583970471922,42.18296862641708,1194.3052992354337,23.72791985235961,5.272871078302135,2.6364355391510674,2.6364355391510674,735.5655154231479,0.0,885.8423411547587,0.0,0.0,100.18455048774057,208.27840759293434,0.0,284.7350382283153,7.909306617453202,15.818613234906405,129.18534141840232,123.91247034010017,31.63722646981281,108.09385710519378,92.27524387028737,47.45583970471922,3284.99868178223,20110.730292644344,0.0,28302.13551278671,0.0,0.0,1795.412602161877,1803.3219087793302,0.0,4597.9435802794615,303.19008700237276,255.73424729765355,2256.788821513314,798.8399683627734,195.096229897179,2652.254152385974,659.1088847877669,337.46374901133663,85415.23859741629,26.364355391510674,2.6364355391510674,94.91167940943843,123.91247034010017
Avis,2024,3781,1253.6366040729965,809.3097064268712,444.32689764612536,0.8,423.16847394869086,0.0,50.25125628140704,0.0,2.644802962179318,76.69928590320022,140.17455699550385,34.38243850833113,119.01613329806929,10.579211848717271,15.868817773075905,79.34408886537953,119.01613329806929,37.02724147051045,50.25125628140704,47.60645331922772,47.60645331922772,1219.2541655646655,23.80322665961386,5.289605924358636,2.644802962179318,2.644802962179318,766.9928590320021,0.0,851.6265538217403,0.0,0.0,113.72652737371067,201.00502512562815,81.98889182755885,256.5458873313938,0.0,15.868817773075905,132.24014810896588,129.59534514678657,37.02724147051045,108.43692144935203,92.56810367627612,55.54086220576567,3300.7140967997884,21264.215815921714,0.0,33231.94921978313,0.0,0.0,2330.071409679979,2123.776778629992,2893.4144406241735,4882.306268183021,0.0,-267.1250991801111,2361.809045226131,1084.3692144935203,251.25628140703517,3155.249933879926,883.3641893678921,460.1957154192013,93924.88759587411,37.02724147051045,21.158423697434543,89.9233007140968,148.1089658820418
Azambuja,2016,21306,824.1809818830377,578.710222472543,245.4707594104947,6.7,138.45865014549892,0.0,38.01745987045903,3.7548108514033607,3.2854594949779408,45.05773021684033,166.61973153102414,27.691730029099787,60.54632497887919,7.509621702806721,15.488594762038863,53.03670327607247,95.7476767107857,34.732000375481086,47.40448699896743,15.019243405613443,71.81075753308927,787.1022247254296,17.835351544165963,10.795081197784663,7.040270346381302,1.4080540692762604,313.0573547357552,0.0,650.9903313620576,3.7548108514033607,45.05773021684033,150.66178541255985,464.65784286116593,520.5106542757909,113.58302825495167,24.406270534121845,22.059513751994746,89.17675772082983,227.63540786632876,40.36421665258613,119.2152445320567,16.427297474889702,82.60583873087394,2884.1640852342066,2454.707594104947,0.0,30977.658875434154,6.101567633530461,1728.6210457148222,3184.5489533464756,20927.438280296632,18082.230357645734,1148.9721205294284,635.9710879564442,546.324978879189,1434.8070965925092,4580.8692387121,307.8944898150756,878.6257392283865,122.97005538346006,405.9889233079884,87423.26105322446,16.427297474889702,12.672486623486343,88.7074063644044,117.80719046278044
Azambuja,2017,21240,856.4030131826742,604.0489642184557,252.35404896421844,6.9,137.9472693032015,0.0,38.60640301318267,3.766478342749529,2.3540489642184554,44.72693032015066,170.90395480225988,28.248587570621467,62.61770244821092,8.945386064030131,16.94915254237288,56.026365348399246,109.69868173258003,33.89830508474576,54.61393596986817,19.774011299435028,67.32580037664783,818.2674199623352,15.065913370998116,13.653483992467043,7.532956685499058,1.8832391713747645,311.6760828625235,0.0,696.7984934086628,3.766478342749529,46.61016949152542,169.96233521657248,496.23352165725044,506.120527306968,120.99811676082862,14.124293785310734,22.128060263653484,95.5743879472693,395.48022598870057,39.07721280602637,132.76836158192089,22.598870056497173,74.3879472693032,3148.3050847457625,3470.809792843691,0.0,31689.265536723164,6.120527306967984,2307.43879472693,4047.080979284369,15406.308851224105,18029.19020715631,1426.553672316384,109.69868173258003,692.5612052730696,1625.2354048964219,7256.120527306967,283.42749529190206,1302.7306967984935,157.72128060263654,460.9227871939736,88270.71563088511,11.770244821092279,8.47457627118644,102.16572504708097,122.4105461393597
Azambuja,2018,21231,879.3744995525411,618.9063162356931,260.468183316848,7.1,132.35363383731337,0.4710093730865244,42.3908435777872,4.23908435777872,2.8260562385191466,48.98497480099854,165.7952993264566,31.086618623710613,63.5862653666808,10.362206207903537,19.782393669634025,56.99213414346946,127.64354010644811,32.499646742970185,55.579106024209885,18.369365550374454,66.41232160519995,842.6357684517922,16.01431868494183,11.77523432716311,7.5361499693843905,1.4130281192595733,266.1202957938863,0.0,576.5154726579059,4.23908435777872,43.33286232396025,161.08520559559136,505.86406669492726,561.4431727191371,127.64354010644811,0.0,24.49248740049927,89.02077151335311,489.8497480099854,35.32570298148933,140.36079317978428,22.13744053506665,73.94847157458433,3141.1615091140316,2423.3432245301683,0.0,23009.74989402289,9.420187461730489,1996.608732513777,4302.670623145401,12973.011162922143,19878.479581743675,1572.2292873628185,0.0,763.9772031463426,1442.7017097640244,9835.146719419716,345.2498704724224,1385.709575620555,161.08520559559136,515.2842541566578,80997.12684282417,11.304224954076586,18.369365550374454,105.50609957138147,135.1796900758325
Azambuja,2019,21292,890.9449558519632,622.7691151606238,268.1758406913395,7.2,125.3992109712568,0.0,42.7390569227879,4.226939695660342,3.287619763291377,47.90531655081721,160.1540484689085,32.406537666729285,62.46477550253616,11.27183918842758,21.60435844448619,55.41987600976893,139.0193499906068,34.28517753146722,57.76817584069134,22.54367837685516,70.44899492767236,855.720458388127,12.211159120796543,13.62013901934999,8.453879391320683,0.9393199323689648,265.35788089423255,0.0,593.6501972571858,4.226939695660342,39.92109712568101,188.33364643997746,498.3092241217359,570.6368589141462,130.09581063310165,21.13469847830171,24.422318241593086,86.88709374412925,600.695096749953,38.042457260943074,143.24628968626715,29.588577869622394,78.43321435280856,3312.9814014653393,4695.660341912456,0.0,21927.9541611873,8.453879391320683,1000.3757279729476,3546.8720646252114,9738.399398835243,20499.248544054106,1562.558707495773,419.4063498027428,936.501972571858,1506.1995115536351,11330.546684200639,472.47792598158935,1440.916776253992,255.96468157054292,526.4888220928049,79867.55588953597,9.862859289874132,9.393199323689648,109.43077212098441,128.68683073454818
Azambuja,2020,21439,852.651709501376,583.9824618685574,268.6692476328187,7.0,124.53939082979618,0.0,39.647371612481926,4.197956994262793,2.798637996175195,44.31176827277392,159.9888054480153,33.11721628807314,61.10359624982509,10.728112318671581,26.58706096366435,57.83851858762069,111.94551984700779,35.44941461821914,54.1070012593871,20.523345305284764,65.76799291011707,814.8700965530109,14.926069312934372,12.593870982788378,8.862353654554784,1.3993189980875975,286.86039460795746,0.0,539.6706935957834,4.197956994262793,27.519940295722748,148.79425346331453,563.4591165632726,599.3749708475209,118.94211483744579,19.590465973226365,30.318578291897943,115.21059750921219,715.9848873548207,41.979569942627926,128.27090815802975,29.852138625868744,73.69746723261346,3443.7240542935774,3039.3208638462615,0.0,23595.783385419098,4.664396660291992,965.063669014413,2515.0426792294415,18310.089089976213,18755.538971034097,1073.7441111992164,463.1745883669947,708.5218526983535,3109.2868137506416,12631.186156070713,341.900275199403,1318.624935864546,173.51555576286208,440.78548439759317,87446.24282849014,7.463034656467186,3.731517328233593,87.22421754746024,98.41876953216102
Azambuja,2021,21760,865.3492647058823,586.3970588235294,278.9522058823529,7.2,121.3235294117647,0.0,42.27941176470588,5.055147058823529,2.7573529411764706,45.49632352941176,155.33088235294116,34.92647058823529,59.283088235294116,10.110294117647058,28.033088235294116,61.12132352941176,123.16176470588235,32.16911764705882,57.90441176470588,22.518382352941174,63.87867647058823,826.7463235294117,15.624999999999998,11.948529411764705,9.191176470588236,1.838235294117647,274.81617647058823,0.0,661.7647058823529,5.055147058823529,30.790441176470587,153.4926470588235,539.0625,582.720588235294,112.59191176470587,20.68014705882353,33.088235294117645,118.56617647058823,799.6323529411765,36.76470588235294,126.83823529411764,34.92647058823529,69.39338235294117,3600.1838235294117,2827.205882352941,0.0,30416.360294117643,1.838235294117647,1445.3125,2820.3125,16664.0625,19574.908088235294,1265.625,423.25367647058823,903.4926470588234,2892.922794117647,15507.35294117647,290.9007352941176,1536.764705882353,179.22794117647058,454.9632352941176,97204.04411764705,7.352941176470588,8.272058823529411,98.80514705882352,114.43014705882352
