territory,year,population_total,unemployment_total,unemployment_female,unemployment_male,unemployment[<25],unemployment[25-34],unemployment[35-44],unemployment[45-54],unemployment[>54],unemployment_el_b1,unemployment_el_b2,unemployment_el_b3,unemployment_el_hs,unemployment_el_c,unemployment_el_ne
Borba,2024,6388,357.3888541014402,193.95742016280525,163.2748904195366,60.582341891045715,81.55917345021916,59.48653725735754,82.34189104571071,73.41891045710707,65.90482154038823,51.18973074514715,50.093926111458984,95.02191609267376,19.254852849092046,75.92360676268002
Boticas,2016,5292,495.4648526077097,232.42630385487527,263.03854875283446,55.366591080876795,88.24640967498111,79.36507936507937,117.72486772486772,154.572940287226,183.86243386243385,80.87679516250944,61.224489795918366,79.93197278911563,53.47694633408919,35.90325018896448
Boticas,2017,5238,371.32493318060324,176.40320733104238,194.9217258495609,44.673539518900334,54.982817869415804,59.94654448262695,82.47422680412372,129.24780450553646,133.82970599465443,63.382970599465445,49.828178694158076,55.364642993508966,29.973272241313474,39.137075219549445
Boticas,2018,5185,312.05400192864033,144.6480231436837,167.4059787849566,29.508196721311478,39.537126325940214,45.51591128254581,66.5380906460945,130.95467695274834,139.8264223722276,46.48023143683704,30.858244937319192,39.34426229508197,22.757955641272904,32.59402121504339
Boticas,2019,5124,236.33879781420765,108.70413739266199,127.63466042154569,22.833723653395786,39.42232630757221,39.22716627634661,44.496487119437944,90.55425448868073,90.94457455113194,41.959406713505075,22.63856362217018,38.44652615144418,23.02888368462139,19.5160031225605
Boticas,2020,5053,255.88759152978432,121.51197308529586,134.37561844448845,25.33148624579458,58.974866415990505,50.06926578270335,53.037799327132404,68.2762715218682,64.12032455966752,45.715416584207404,31.862260043538498,53.82940827231348,37.40352265980606,23.154561646546608
Boticas,2021,4974,272.6176115802171,130.67953357458785,141.93807800562925,25.331724969843183,66.9481302774427,40.81222356252513,57.49899477281866,82.22758343385604,64.73663047848814,47.44672295938882,44.833132287897065,53.07599517490952,31.162042621632487,31.363088057901084
Boticas,2022,4917,233.47569656294488,109.82306284319706,123.6526337197478,19.727476103315027,50.844010575554194,34.16717510677242,47.1832418141143,81.75716900549115,65.08033353670938,38.64144803742119,37.014439699003454,47.386617856416514,22.574740695546062,22.9814927801505
Boticas,2023,4892,223.83483237939492,108.95339329517579,114.88143908421914,28.413736713000816,37.20359771054783,33.31970564186427,45.175797219950944,79.92641046606705,55.192150449713814,37.61242845461978,35.97710547833197,58.66721177432542,17.988552739165986,18.601798855273916
Boticas,2024,4859,204.36303766207038,97.13932908005764,107.42951224531797,27.37188721959251,25.519654249845647,34.57501543527475,35.39823008849557,81.49825066886191,51.65671948960692,44.45359127392468,21.197777320436305,54.94957810249022,13.58304177814365,18.93393702407903
Braga,2016,185038,540.3862990304696,299.5222602924805,240.85863444265505,58.544731352478955,112.05265945373384,121.04540688939571,124.51496449377967,124.22313254574736,101.58994368724262,68.9642127562987,99.18503226364315,132.36740561398202,108.78846507203927,29.491239637263703
Braga,2017,186432,438.4601355990388,248.69121180913146,189.76892378990732,45.88268108479231,88.84204428424304,95.45035187092344,93.70172502574665,114.58333333333333,77.79780295228288,53.97142121524202,77.99090284929626,110.25467730861655,92.08183144524546,26.3688637143838
Braga,2018,188349,362.70434140876773,211.12933968324757,151.57500172552017,37.36680311549304,71.82411374629012,79.15093788658288,76.16711530191293,98.19537135848876,58.15268464393227,44.64053432723295,62.256768021067266,91.68617831790984,77.92980052986742,28.048994154468563
Braga,2019,191066,332.24644887107075,193.1845540284509,139.06189484261984,32.282038667266804,64.89380632870318,74.06864643630996,70.232275758115,90.76968168067579,48.81559251776873,39.85010415249181,55.588121382140194,85.98599436843814,74.20995886238263,27.796677587849224
Braga,2020,193292,373.4143161641454,219.10891294000785,154.31057674399352,39.670550255571875,80.49996895888086,82.68319433809987,77.23030440990833,93.33547172154046,47.073857169463814,39.2308010678145,65.17600314550008,116.32142044161166,77.64935951824184,27.962874821513566
Braga,2021,194588,355.16064711081873,210.77353176968774,144.387115341131,40.40331366785208,75.50825333525191,77.4045675992353,73.24706559500072,88.60258597652475,36.045388204822494,34.138795814747056,60.789976771435036,115.4284950767776,79.98951631138611,28.76847493165046
Braga,2022,196765,277.49345666149975,163.46403069651615,114.0294259649836,28.282468935024013,55.040276471933524,58.53683327827611,56.51411582344421,79.11976215282189,29.07021065738317,25.944654791248443,44.13894747541483,98.05097451274362,61.06777119914618,19.22089802556349
Braga,2023,199919,284.4552043577649,165.13187841075634,119.32332594700853,28.726634286886185,55.812604104662384,59.9792916131033,58.343629169813774,81.59804720911968,27.936314207253936,25.050145308850084,44.48801764714709,115.12662628364487,58.87384390678224,12.980257004086655
Braga,2024,202551,308.13967840198274,177.86137812205322,130.2783002799295,34.712245311057465,66.41784044512247,65.31688315535347,62.8138098552957,78.88383666335886,25.144284649298204,27.746098513460808,46.3389467344027,134.835177313368,61.57955280398517,12.50055541567309
Bragança,2016,34917,462.9550075894264,243.57762694389552,219.37738064553085,72.51482086089871,114.47146089297478,112.78173955379901,84.48606695878799,78.72955866769767,70.91101755591832,55.50305009021394,89.4406735973881,121.20170690494602,98.54798522209813,27.379213563593666
Bragança,2017,34896,324.62173314993123,169.0738193489225,155.54791380100872,51.0087116001834,82.8748280605227,74.59307657038056,55.22122879413113,60.923888124713436,40.23383768913343,35.534158642824394,63.67491976157726,82.84617148097205,80.46767537826686,21.864970197157266
Bragança,2018,34890,266.3227285755231,148.3806248208656,117.9421037546575,40.35540269418172,67.21123531097736,59.214674691888796,49.26913155631986,50.27228432215535,32.27285755230725,31.069074233304676,53.0811120664947,70.07738607050732,61.88019489825165,17.942103754657495
Bragança,2019,34934,251.98946584988835,139.7206160187783,112.26884983111009,32.718841243487724,60.34235987862828,57.250815824125496,49.836835174901246,51.84061372874564,34.00698459953055,36.55464590370413,49.46470487204443,63.26215148565868,49.97996221446156,18.692391366576974
Bragança,2020,34874,280.12272753340596,150.11183116361758,130.01089636978838,37.01898262315765,72.26013649136893,57.980157137122205,56.575098927567815,56.28835235418937,34.09416757469749,42.094396971956186,59.901359178757815,79.51482479784367,45.248609279119115,19.298044388369558
Bragança,2021,34749,262.6838182393738,134.59380126046793,128.11879478546146,41.00837434170768,65.84362139917695,47.71360326915883,51.771273993496216,56.34694523583413,32.806699473366145,36.49025871248094,50.59138392471726,67.85806785806787,41.98681976459755,32.950588506144065
Bragança,2022,34887,225.9580932725657,123.42706452260154,102.53102874996416,40.33020896035772,59.10511078625275,37.72178748530971,41.93539140654112,46.89425860635767,22.873849858113335,23.84842491472468,37.033852151231116,66.27110384957147,42.07871126780749,33.88081520337088
Bragança,2023,35231,246.0900911129403,128.72186426726464,117.3682268456757,48.76387272572451,68.91657914904488,39.25520138514377,44.30757003775084,44.84686781527632,18.761885839175726,23.84263858533678,37.94953308166104,101.75697539099089,41.951690272771145,21.855752036558712
Bragança,2024,35503,320.6207926090753,171.9572993831507,148.66349322592455,69.20541926034419,92.47105878376476,50.47460777962425,54.95310255471369,53.54477086443399,23.406472692448524,29.5186322282624,47.09461172295298,150.21265808523222,49.79860856829001,20.61797594569473
Cabeceiras de Basto,2016,15916,714.8152802211612,427.3686855993969,287.4465946217643,128.98969590349336,141.93264639356624,141.49283739633074,166.05931138477007,136.4036189997487,138.03719527519476,123.71198793666751,140.1734104046243,188.48957024377987,84.94596632319679,39.457150037697915
Cabeceiras de Basto,2017,15785,616.8514412416852,374.4060817231549,242.44535951853024,106.49350649350649,123.72505543237251,110.23123218245169,137.2188786822933,139.18276845106112,118.59360152043078,111.3715552739943,115.99619892302819,164.5866328793158,66.96230598669624,39.40449794108331
Cabeceiras de Basto,2018,15683,503.6026270483963,312.503985206912,191.1624051520755,75.11317987629917,97.74915513613468,102.0850602563285,106.42096537652235,122.29802971370275,95.70872919721991,92.26551042530127,90.35261110756869,141.17196964866417,53.49741758592106,30.670152394312314
Cabeceiras de Basto,2019,15627,462.0208613297498,301.08146157291867,160.93939975683114,69.30312919946246,73.78255583285339,99.05932040698791,93.87598387406412,125.99987201638191,83.06136814487746,76.27823638574263,87.28482754207462,127.27970819735074,58.744480706469574,29.372240353234787
Cabeceiras de Basto,2020,15627,457.3494592692136,294.49030524092916,162.8591540282844,65.65559608370128,78.58194151148653,91.252319703078,85.4290650796698,136.49452870032636,80.43770397389135,71.54284251615793,102.77084533179753,118.89678121200487,56.50476738977411,27.260510654636207
Cabeceiras de Basto,2021,15585,462.5601539942252,296.8880333654155,165.73628488931666,73.08309271735644,76.29130574270133,80.59031119666345,88.67500802053256,143.92043631697146,86.17260186076356,82.77189605389798,94.64228424767404,127.55854988771256,44.91498235482836,26.49983958934873
Cabeceiras de Basto,2022,15520,394.07216494845363,249.03350515463916,145.03865979381442,65.20618556701031,65.20618556701031,60.309278350515456,74.09793814432989,129.31701030927834,67.20360824742268,73.00257731958763,69.45876288659794,117.8479381443299,40.592783505154635,25.96649484536082
Cabeceiras de Basto,2023,15535,408.36820083682005,270.80785323463147,137.62471837785645,62.439652397811386,65.72256195687157,62.11779851947215,89.66849050531059,128.48406823302219,67.97553910524621,68.29739298358544,74.86321210170581,125.07241712262633,49.69423881557773,22.46540070807853
Cabeceiras de Basto,2024,15549,425.6865393272879,294.35976590134413,131.39108624348833,61.35442793748795,77.17538105344396,70.10097112354492,95.24728278345874,121.80847642935238,56.659592256736765,70.10097112354492,93.961026432568,139.43018843655543,47.78442343559071,17.75033764229211
Cadaval,2016,13577,379.53892612506445,218.60499373941227,160.9339323856522,42.1300729174339,69.5293511084923,86.02784120203286,90.07880975178611,91.69919717168742,88.90034617367608,64.74184282242028,77.41032628710319,93.98247035427562,30.27178316270163,24.232157324887677
Cadaval,2017,13443,282.228669195864,160.60403183813136,121.62463735773264,33.32589451759279,53.2619207022242,61.2214535445957,62.11411143345979,72.37967715539686,66.13107193334821,42.029308934017706,56.46061147065387,71.5614074239381,27.374841925165512,18.67142750874061
Cadaval,2018,13311,230.41093832168883,141.91270377882955,88.4982345428593,26.59454586432274,39.290812110284726,50.25918413342349,49.88355495454888,64.38284125910901,50.55968747652317,31.25234768236797,51.08556832694764,58.37277439711517,22.76312823980167,16.377432198933214
Cadaval,2019,13234,195.48133595284872,129.59044884388697,65.89088710896178,20.09974308599063,31.28305878797038,41.10624149916881,46.16895874263262,56.8233338370863,41.257367387033405,31.28305878797038,38.91491612513224,52.894060752606926,17.68172888015717,13.450204019948618
Cadaval,2020,13360,269.76047904191614,167.73952095808383,102.02095808383234,34.281437125748496,47.82934131736526,56.1377245508982,63.84730538922155,67.66467065868264,47.97904191616766,44.76047904191616,55.23952095808383,82.18562874251496,23.95209580838323,15.718562874251496
Cadaval,2021,13670,270.7388441843453,176.5179224579371,94.2209217264082,32.84564740307242,44.11119239209948,51.06071689831748,63.56986100950988,79.15142648134602,52.15801024140453,36.50329188002926,57.57132406730066,86.4667154352597,23.11631309436723,14.996342355523042
Cadaval,2022,13954,224.45177010176292,143.90139028235632,80.55037981940663,28.593951555109644,35.832019492618606,43.35674358606851,51.311451913429835,65.35760355453634,40.705174143614734,25.799054034685394,49.08986670488749,74.02895227175003,21.140891500644976,13.687831446180308
Cadaval,2023,14252,221.4426045467303,146.50575357844514,74.93685096828516,21.611001964636543,34.661801852371596,47.8529329216952,49.115913555992144,68.2009542520348,34.03031153522313,31.785012629806342,53.045186640471506,68.06062307044625,21.540836373842268,12.98063429694078
Cadaval,2024,14573,200.91950868043642,127.97639470253208,72.94311397790435,13.861250257325189,32.869004323063194,46.66163452960955,44.12269265079256,63.473546970424756,33.62382488163041,29.026281479448294,44.465792904686744,66.2869690523571,16.880532491594046,10.773347972277499
Caldas da Rainha,2016,50817,379.59737882991914,213.9047956392546,165.69258319066455,43.19420666312455,75.97851112816578,89.28114607316449,87.76590511049453,83.39728830903044,54.096070212724086,51.47883582265778,84.44024637424485,118.44461499104631,62.04616565322629,9.091445776019837
Caldas da Rainha,2017,50655,304.0765965847399,172.59895370644554,131.4973842661139,37.37044714243412,57.84226631132169,68.68028822426216,68.79873655117954,71.40459974336196,37.94294738920146,35.9095844437864,70.33856480110552,98.90435297601421,51.40657388214391,9.574573092488402
Caldas da Rainha,2018,50575,238.39841819080573,146.4557587740979,91.94265941670785,28.690064260998515,46.74246169055858,53.90014829461197,52.31833910034602,56.74740484429066,28.82847256549679,30.430054374691053,56.312407315867524,74.62184873949579,41.9574888779041,6.267918932278794
Caldas da Rainha,2019,50712,213.44060577378136,129.9297996529421,83.51080612083925,25.201135825840037,37.229846979018774,49.23883893358573,43.99353210285534,57.79697113109324,22.5390440132513,22.460167218804227,49.75153809749172,75.20902350528473,38.09749171793658,5.3833412210127785
Caldas da Rainha,2020,51053,313.0668129199068,188.8821420876344,124.18467083227235,38.4306505004603,67.73353181987348,70.82835484692379,65.38303331831627,70.71082992184593,29.635868607133766,31.908017158639066,74.19740269915579,124.34137073237616,47.34295731886471,5.6607838912502695
Caldas da Rainha,2021,51606,295.3532534976553,174.41770336782545,120.93555012982988,32.55435414486688,61.562608998953614,63.63601131651358,63.98480796806573,73.61547106925552,27.380537146843395,32.4187110025966,67.41464170832849,112.70007363484868,48.59900011626556,6.840289888772623
Caldas da Rainha,2022,52357,233.5122333212369,136.8871402104781,96.62509311075883,25.765418186679913,46.90872280688352,49.200679947284996,45.2852531657658,66.35215921462269,20.761311763470026,27.885478541551276,48.76138816204138,91.18169490230532,36.480317818056804,8.442042133812098
Caldas da Rainha,2023,53442,234.60948317802476,140.0022454249467,94.60723775307811,26.982523109165076,51.13955316043562,49.08124695932039,48.052093858762774,59.37277796489653,18.992552673926873,25.504285019273233,47.54687324576176,100.37049511620074,32.42767860484263,9.748886643463942
Caldas da Rainha,2024,54676,241.1295632452996,145.10937157070742,96.02019167459214,27.928158607067083,54.22854634574585,53.112883166288675,49.82076230887409,56.039212817323865,17.740873509400835,22.404711390738168,45.96166508157144,117.36410856683005,30.763040456507422,6.913453800570633
Calheta [R.A.A.],2016,3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2017,3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2018,3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2019,3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2020,3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2021,3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2022,3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2023,3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.A.],2024,3490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2016,10781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2017,10718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2018,10710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2019,10765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2020,10891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2021,10974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2022,10972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2023,11069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calheta [R.A.M.],2024,11270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caminha,2016,16045,402.80461202866934,208.85010906824556,194.016827672172,44.43751947647242,86.75599875350575,83.76441258959177,83.51511374259894,104.33156746650047,67.87161109379869,54.47179806793394,85.26020567154877,111.24961047055157,71.67341851043939,12.340292926145217
Caminha,2017,15940,319.51066499372644,174.21580928481805,145.35759096612296,28.79548306148055,62.48431618569636,63.92722710163112,69.63613550815558,94.66750313676286,54.077791718946045,37.515683814303635,72.02007528230865,88.64491844416563,57.5909661229611,9.661229611041405
Caminha,2018,15873,239.5892395892396,129.84312984312984,109.80910980910983,15.624015624015625,47.50204750204751,42.33604233604234,53.802053802053805,80.38808038808038,40.82404082404082,30.42903042903043,50.904050904050905,66.02406602406603,43.97404397404397,7.434007434007435
Caminha,2019,15848,206.2720848056537,106.70116102978294,99.57092377587078,15.711761736496719,39.68955073195356,37.92276627965674,45.17920242301867,67.76880363452803,32.748611812216055,22.71580010095911,50.731953558808684,59.818273599192324,36.408379606259466,3.9121655729429583
Caminha,2020,15863,258.0218117632226,139.3179096009582,118.7039021622644,23.70295656559289,60.26602786358192,51.69261804198449,50.43182247998487,71.9914265901784,31.89812771859043,27.9896614763916,66.0026476706802,82.6451490890752,47.153754018785854,2.3955115677992813
Caminha,2021,15917,234.84324935603445,124.20682289376138,110.69925237167809,21.2979832883081,45.10900295281775,44.04096249293208,51.768549349751844,72.62675127222467,30.721869699063895,31.601432430734434,59.87309166300182,71.18175535590878,38.82641201231388,2.638688195011623
Caminha,2022,16078,184.9110585893768,97.83555168553303,87.13770369448936,17.29070779947755,37.38027117800722,32.46672471700461,46.52319940291081,51.25015549197662,18.659037193680806,23.75917402662023,40.925488244806566,70.96653812663267,26.37143923373554,4.291578554546586
Caminha,2023,16324,185.8000490075962,103.58980641999509,82.27150208282283,17.336437147757902,41.105121293800536,30.81352609654496,43.00416564567508,53.663317814261205,18.19407008086253,21.195785346728744,42.20779220779221,67.50796373437883,31.119823572653758,5.697133055623622
Caminha,2024,16523,229.98244870786175,124.55365248441566,105.4287962234461,22.02989771833202,46.66222840888458,48.59892271379289,53.743266961205585,58.94813290564667,18.338074199600555,24.75337408460933,49.446226472190276,93.92967378805301,38.12866912788235,5.386431035526236
Campo Maior,2016,8271,612.259702575263,310.72421714423893,301.5354854310241,99.1415790110023,157.78019586507074,117.63994680207956,132.2693749244348,105.42860597267563,113.77100713335751,94.54721315439488,98.89977028170718,144.23890702454358,36.99673558215452,123.80606939910533
Campo Maior,2017,8231,474.79042643664195,234.11493135706473,240.79698700036445,70.10083829425344,103.14664074839023,99.74486696634672,99.38039120398493,102.53918114445389,90.99744866966347,63.54027457174097,81.03511116510752,94.88519013485602,29.644028672093302,114.80986514396791
Campo Maior,2018,8199,419.4413952921088,210.1475789730455,209.41578241248934,59.51945359190145,96.71911208683986,86.35199414562751,80.37565556775218,96.47517989998781,70.61836809366996,53.055250640321994,77.20453713867545,83.6687400902549,20.24637150872058,114.64812782046592
Campo Maior,2019,8175,471.68195718654437,237.55351681957185,234.12844036697248,71.92660550458716,104.95412844036697,100.67278287461774,87.09480122324159,106.91131498470949,82.07951070336391,66.66666666666667,86.48318042813456,98.83792048929664,23.24159021406728,114.4954128440367
Campo Maior,2020,8142,562.1468926553672,286.4161139769098,275.7307786784574,87.20216163104888,131.66298206828787,118.02996806681404,102.3090149840334,123.06558585114222,84.2544829280275,89.16728076639646,116.43330876934414,124.048145418816,28.61704740849914,119.62662736428396
Campo Maior,2021,8073,515.2979066022544,272.2655766134027,243.0323299888517,68.12832899789422,113.58850489285273,112.47367769106899,89.31004583178495,131.79734918865353,74.94116189768364,81.75399479747306,89.68165489904621,115.570419918246,41.24860646599777,112.10206862380775
Campo Maior,2022,7994,438.0785589191894,233.67525644233177,204.40330247685765,46.03452589442081,84.43832874655992,84.06304728546411,82.43682762071555,141.105829372029,65.7993495121341,58.91918939204403,76.55741806354766,97.94846134600951,37.90342757067801,100.95071303477609
Campo Maior,2023,7936,455.6451612903226,241.17943548387098,214.46572580645162,53.55342741935484,80.7711693548387,89.71774193548387,85.43346774193549,146.1693548387097,66.91028225806453,60.86189516129032,84.04737903225806,103.07459677419355,23.437500000000004,117.56552419354838
Campo Maior,2024,7897,439.6606306192225,235.02595922502218,204.63467139420032,56.73040395086742,83.95593263264531,82.05647714321894,79.27060909206028,137.7738381663923,66.22768139799923,66.86083322780803,73.5722426237812,104.21679118652654,25.07281246042801,103.83690008864126
Cantanhede,2016,35019,367.80033695993603,197.06445072674833,170.7358862331877,39.692738227819184,76.38710414346498,85.58211256746337,71.1899254690311,94.9484565521574,73.61717924555242,53.056911962077734,77.24378194694309,84.32565178902881,59.16788029355492,20.360375795996458
Cantanhede,2017,34757,310.7575452426849,169.92260551831288,140.83493972437208,33.834910953189286,57.97393330839831,71.75532986161062,59.81528900653107,87.37808211295567,60.36194147941423,40.99893546623702,63.09520384383003,74.60367695715972,52.39232384843341,19.33423483039388
Cantanhede,2018,34547,239.76032651170868,131.84936463368746,107.91096187802125,30.711783946507655,43.882247373143834,47.90575158479752,48.86097200914696,68.39957159811271,38.26670912090775,32.36171013402032,48.57151127449562,60.87359249717776,43.36121805077142,16.296639360870696
Cantanhede,2019,34451,215.11712287016343,119.41598211953207,95.70114075063132,24.208295840469074,36.83492496589359,40.782560738440104,43.24983309628168,70.04150822907899,35.61580215378363,29.462134625990537,42.52416475574004,56.13770282430118,35.789962555513625,15.616382688456067
Cantanhede,2020,34437,254.05813514533784,142.1436245898307,111.91451055550715,34.09123907425153,49.539739233963466,51.340128350320875,48.20396666376281,70.91210035717397,31.506809536254607,33.684699596364375,48.66858320991956,83.31155443273222,40.305485379098066,16.610041525103814
Cantanhede,2021,34410,236.21040395233945,132.51961639058413,103.69078756175531,28.538215634989832,43.56291775646615,46.58529497239175,41.06364428945075,76.46033129904099,33.12990409764603,28.683522231909333,43.679163034001746,71.25835512932287,42.226097064806744,17.233362394652715
Cantanhede,2022,34419,198.81460821058135,113.51288532496586,85.3307766059444,22.690955576861615,35.997559487492374,35.38743136058572,37.24686946163456,67.4917923240071,23.91121183067492,23.99837299166158,34.51581975071908,60.954705250007265,36.95633225834568,18.536273569830616
Cantanhede,2023,34681,212.0757763616966,124.88105879299904,87.19471756869754,27.507857328220062,36.15812692828926,39.73357169631787,43.45318762434762,65.22303278452178,22.663706352181308,27.075343848216605,37.167325048297336,71.97024307257576,32.58268216026066,20.61647588016493
Cantanhede,2024,35158,209.28380453950734,119.06251777689289,90.24972979122818,22.8113089481768,41.58370783321008,36.35019056829171,41.89658114796064,66.67045907048183,22.612207747880994,28.158598327549917,37.658569884521306,75.37402582626999,29.154104329028954,16.326298424256215
Carrazeda de Ansiães,2016,5771,553.6302200658465,307.74562467509963,245.88459539074688,92.87818402356612,142.26303933460406,122.33581701611506,113.15196673020274,83.17449315543234,140.35695719979208,72.25784092878185,82.30809218506326,125.97470109166524,68.44567665915787,64.46023219546007
Carrazeda de Ansiães,2017,5706,557.8338590956888,309.84928145811426,247.9845776375745,80.96740273396425,123.55415352260778,142.13109008061687,117.77076761303891,93.41044514546091,135.12092534174553,81.66841920785139,92.00841219768665,126.70872765509989,52.22572730459166,70.10164738871363
Carrazeda de Ansiães,2018,5648,457.5070821529745,262.0396600566572,195.4674220963173,61.083569405099155,109.24220963172806,111.18980169971671,97.91076487252124,78.25779036827197,112.78328611898019,72.06090651558074,72.41501416430594,100.56657223796034,38.597733711048164,61.260623229461764
Carrazeda de Ansiães,2019,5611,378.18570664765633,207.09320976653,171.09249688112635,49.18909285332383,75.74407414008198,97.66530030297628,86.97201924790589,68.61522010336837,91.07111031901621,63.090358224915335,61.12992336481909,76.45695954375333,34.57494207806095,51.68419176617358
Carrazeda de Ansiães,2020,5558,372.79596977329976,212.8463476070529,159.94962216624688,45.340050377833755,82.04390068369918,92.8391507736596,79.70492983087442,73.0478589420655,78.26556315221303,64.59157970492983,73.0478589420655,74.48722562072689,37.423533645196116,44.98020870816841
Carrazeda de Ansiães,2021,5470,388.2998171846435,216.08775137111516,172.39488117001827,39.12248628884826,79.89031078610603,96.52650822669104,83.54661791590493,89.39670932358317,89.57952468007312,58.3180987202925,74.40585009140767,82.44972577696527,37.842778793418645,45.88665447897623
Carrazeda de Ansiães,2022,5411,388.4679356865644,220.2919977822953,168.17593790426906,44.908519682129,76.51081131029385,87.22971724265385,92.9587876547773,87.04490851968212,90.37146553317316,54.333764553686926,70.22731472925521,94.80687488449453,42.690815006468306,35.8528922565145
Carrazeda de Ansiães,2023,5393,347.85833487854626,188.5777860189134,159.28054885963286,42.46245132579269,66.19692193584277,68.978305210458,93.26905247543111,76.9516039310217,74.7264973113295,56.74021880215094,62.673836454663444,72.87224179491933,39.866493602818466,41.3498980159466
Carrazeda de Ansiães,2024,5379,367.168618702361,200.78081427774677,166.38780442461422,40.89979550102249,73.61963190184049,62.65105038111173,92.02453987730061,98.15950920245398,95.37088678192971,65.81148912437256,63.208774865216576,57.44562186279977,36.62390778955196,48.893846439858706
Carregal do Sal,2016,9353,401.47546241847533,226.6652410991126,174.81022131936277,46.8298941516091,66.82347909761573,67.67881963006522,91.09376670586977,129.0495028333155,97.50882069924089,82.96803164759969,77.942906019459,74.09387362343632,39.238746926119966,29.72308350261948
Carregal do Sal,2017,9252,333.11716385646343,191.09381755296153,141.91526156506703,38.69433635970601,45.61175961954172,52.85343709468223,77.28058798097709,118.67704280155641,83.65758754863813,67.87721573713792,71.87635105923043,53.82619974059662,27.777777777777775,27.99394725464764
Carregal do Sal,2018,9179,258.1980607909358,145.87645713040635,112.32160366052946,28.54341431528489,34.64429676435341,43.35984312016559,52.83799978211134,98.92145113846823,56.43316265388386,45.64767403856629,59.48360387841813,44.44928641464211,29.741801939209065,22.442531866216363
Carregal do Sal,2019,9139,252.10635736951525,155.70631360105045,96.50946493051757,32.8263486158223,46.613415034467664,38.84451252872305,48.035890141153295,85.78619104934894,43.44020133493818,43.33078017288543,61.3852719115877,50.4431557063136,34.24882372250793,19.4769668453879
Carregal do Sal,2020,9112,293.3494293239684,173.83669885864794,119.40298507462686,41.15452151009657,51.25109745390694,56.84811237928007,62.33538191395961,81.7603160667252,44.22739244951712,40.605794556628624,78.35820895522389,77.15100965759437,34.02107111501317,18.98595258999122
Carregal do Sal,2021,9093,285.0544374793797,187.2869240074783,97.76751347190147,32.00263939293963,52.5679093808424,62.685582316067304,50.03849114703618,87.75981524249423,43.659958209611794,57.40679643681953,63.895304080061585,64.99505113823821,35.74177939074013,19.465522929726163
Carregal do Sal,2022,9082,231.66703369301916,150.84783087425677,80.81920281876239,25.43492622770315,43.60273067606254,43.93305439330544,42.061219995595685,76.74521030609998,35.56485355648535,48.00704690596785,47.456507377229684,56.48535564853556,24.66417088746972,19.489099317330982
Carregal do Sal,2023,9128,272.3488168273444,172.4364592462752,99.91235758106924,32.09903593339176,58.17265556529361,50.613496932515346,44.47852760736197,87.09465381244523,36.700262927256794,45.135845749342685,54.88606485539001,85.23225241016652,25.197195442594218,25.197195442594218
